0.213,-544.639035
0.214,-559.192903
0.215,-573.576436
0.216,-587.785252
0.217,-601.815023
0.218,-615.661475
0.219,-629.320391
0.22,-642.78761
0.221,-656.059029
0.222,-669.130606
0.223,-681.99836
0.224,-694.65837
0.225,-707.106781
0.226,-719.3398
0.227,-731.353702
0.228,-743.144825
0.229,-754.70958
0.23,-766.044443
0.231,-777.145961
0.232,-788.010754
0.233,-798.63551
0.234,-809.016994
0.235,-819.152044
0.236,-829.037573
0.237,-838.670568
0.238,-848.048096
0.239,-857.167301
0.24,-866.025404
0.241,-874.619707
0.242,-882.947593
0.243,-891.006524
0.244,-898.794046
0.245,-906.307787
0.246,-913.545458
0.247,-920.504853
0.248,-927.183855
0.249,-933.580426
0.25,-939.692621
0.251,-945.518576
0.252,-951.056516
0.253,-956.304756
0.254,-961.261696
0.255,-965.925826
0.256,-970.295726
0.257,-974.370065
0.258,-978.147601
0.259,-981.627183
0.26,-984.807753
0.261,-987.688341
0.262,-990.268069
0.263,-992.546152
0.264,-994.521895
0.265,-996.194698
0.266,-997.56405
0.267,-998.629535
0.268,-999.390827
0.269,-999.847695
0.27,-1000
0.271,-999.847695
0.272,-999.390827
0.273,-998.629535
0.274,-997.56405
0.275,-996.194698
0.276,-994.521895
0.277,-992.546152
0.278,-990.268069
0.279,-987.688341
0.28,-984.807753
0.281,-981.627183
0.282,-978.147601
0.283,-974.370065
0.284,-970.295726
0.285,-965.925826
0.286,-961.261696
0.287,-956.304756
0.288,-951.056516
0.289,-945.518576
0.29,-939.692621
0.291,-933.580426
0.292,-927.183855
0.293,-920.504853
0.294,-913.545458
0.295,-906.307787
0.296,-898.794046
0.297,-891.006524
0.298,-882.947593
0.299,-874.619707
0.3,-866.025404
0.301,-857.167301
0.302,-848.048096
0.303,-838.670568
0.304,-829.037573
0.305,-819.152044
0.306,-809.016994
0.307,-798.63551
0.308,-788.010754
0.309,-777.145961
0.31,-766.044443
0.311,-754.70958
0.312,-743.144825
0.313,-731.353702
0.314,-719.3398
0.315,-707.106781
0.316,-694.65837
0.317,-681.99836
0.318,-669.130606
0.319,-656.059029
0.32,-642.78761
0.321,-629.320391
0.322,-615.661475
0.323,-601.815023
0.324,-587.785252
0.325,-573.576436
0.326,-559.192903
0.327,-544.639035
0.328,-529.919264
0.329,-515.038075
0.33,-500
0.331,-484.80962
0.332,-469.471563
0.333,-453.9905
0.334,-438.371147
0.335,-422.618262
0.336,-406.736643
0.337,-390.731128
0.338,-374.606593
0.339,-358.36795
0.34,-342.020143
0.341,-325.568154
0.342,-309.016994
0.343,-292.371705
0.344,-275.637356
0.345,-258.819045
0.346,-241.921896
0.347,-224.951054
0.348,-207.911691
0.349,-190.808995
0.35,-173.648178
0.351,-156.434465
0.352,-139.173101
0.353,-121.869343
0.354,-104.528463
0.355,-87.155743
0.356,-69.756474
0.357,-52.335956
0.358,-34.899497
0.359,-17.452406
0.36,0
